"Date","Price","Open","High","Low","Vol.","Change %"
"18/08/2017","1,773.76","1,773.76","1,773.76","1,773.76","","-0.33%"
"17/08/2017","1,779.59","1,799.54","1,801.81","1,779.41","","-1.23%"
"16/08/2017","1,801.81","1,802.79","1,803.00","1,800.05","","0.14%"
"15/08/2017","1,799.31","1,799.71","1,800.63","1,797.26","","0.08%"
"14/08/2017","1,797.83","1,794.54","1,798.86","1,794.54","","0.75%"
"11/08/2017","1,784.37","1,782.91","1,787.52","1,781.52","","0.21%"
"10/08/2017","1,780.67","1,793.26","1,794.47","1,780.23","","-0.94%"
"09/08/2017","1,797.54","1,793.76","1,798.52","1,792.52","","-0.01%"
"08/08/2017","1,797.71","1,798.99","1,801.59","1,796.17","","-0.11%"
"07/08/2017","1,799.72","1,798.43","1,799.79","1,798.21","","0.10%"
"04/08/2017","1,797.93","1,797.86","1,798.56","1,796.25","","0.11%"
"03/08/2017","1,795.87","1,796.83","1,797.23","1,795.03","","-0.06%"
"02/08/2017","1,796.96","1,797.07","1,797.33","1,793.12","","0.04%"
"01/08/2017","1,796.33","1,796.22","1,796.52","1,794.47","","0.14%"
"31/07/2017","1,793.76","1,795.30","1,795.67","1,792.66","","0.02%"
"28/07/2017","1,793.41","1,792.16","1,793.99","1,790.15","","-0.03%"
"27/07/2017","1,794.02","1,796.07","1,796.58","1,787.98","","-0.05%"
"26/07/2017","1,794.85","1,795.07","1,795.48","1,794.05","","0.03%"
"25/07/2017","1,794.33","1,794.88","1,795.36","1,793.75","","0.09%"
"24/07/2017","1,792.68","1,791.54","1,793.12","1,790.44","","0.05%"
"21/07/2017","1,791.85","1,791.85","1,791.85","1,791.85","","0.09%"
"20/07/2017","1,790.22","1,790.20","1,790.26","1,790.13","","0.00%"
"19/07/2017","1,790.14","1,789.99","1,790.17","1,789.99","","0.02%"
"18/07/2017","1,789.81","1,789.41","1,789.81","1,789.37","","0.01%"
"17/07/2017","1,789.55","1,789.53","1,789.68","1,789.49","","0.02%"
"14/07/2017","1,789.21","1,788.43","1,789.32","1,788.34","","0.06%"
"13/07/2017","1,788.17","1,787.17","1,788.30","1,787.17","","0.05%"
"12/07/2017","1,787.20","1,785.76","1,787.31","1,785.76","","0.27%"
"11/07/2017","1,782.31","1,781.86","1,783.34","1,776.39","","0.01%"
"10/07/2017","1,782.15","1,779.53","1,783.41","1,779.53","","0.12%"
"07/07/2017","1,780.02","1,775.62","1,780.61","1,775.10","","0.44%"
"06/07/2017","1,772.24","1,776.83","1,777.98","1,771.17","","-0.45%"
"05/07/2017","1,780.19","1,779.45","1,780.89","1,775.83","","0.12%"
"03/07/2017","1,778.03","1,780.32","1,781.25","1,776.81","","0.13%"
"30/06/2017","1,775.68","1,777.27","1,778.67","1,774.42","","0.14%"
"29/06/2017","1,773.19","1,780.81","1,781.03","1,765.46","","-0.41%"
"28/06/2017","1,780.51","1,777.88","1,781.14","1,776.70","","0.41%"
"27/06/2017","1,773.29","1,778.80","1,780.20","1,773.29","","-0.36%"
"26/06/2017","1,779.68","1,780.49","1,781.64","1,778.42","","0.08%"
"23/06/2017","1,778.25","1,776.70","1,778.84","1,775.36","","0.11%"
"22/06/2017","1,776.32","1,775.91","1,777.91","1,774.80","","0.03%"
"21/06/2017","1,775.76","1,776.72","1,777.31","1,773.83","","0.01%"
"20/06/2017","1,775.60","1,778.41","1,778.52","1,775.23","","-0.22%"
"19/06/2017","1,779.55","1,778.88","1,779.77","1,778.14","","0.28%"
"16/06/2017","1,774.53","1,774.53","1,774.53","1,774.53","","0.14%"
"15/06/2017","1,772.05","1,771.82","1,772.18","1,771.77","","0.01%"
"14/06/2017","1,771.95","1,771.98","1,772.04","1,771.83","","0.00%"
"13/06/2017","1,771.90","1,771.58","1,771.94","1,771.58","","0.06%"
"12/06/2017","1,770.87","1,770.63","1,770.91","1,769.53","","0.03%"
"09/06/2017","1,770.36","1,771.17","1,771.58","1,768.39","","-0.02%"
"08/06/2017","1,770.66","1,770.38","1,770.88","1,770.00","","0.04%"
"07/06/2017","1,769.96","1,769.76","1,770.05","1,769.08","","0.04%"
"06/06/2017","1,769.30","1,769.23","1,769.97","1,769.04","","-0.03%"
"05/06/2017","1,769.82","1,769.54","1,770.06","1,769.44","","0.03%"
"02/06/2017","1,769.35","1,768.53","1,769.48","1,768.01","","0.06%"
"01/06/2017","1,768.30","1,766.73","1,768.34","1,766.44","","0.15%"
"31/05/2017","1,765.72","1,766.43","1,766.54","1,764.01","","-0.01%"
"30/05/2017","1,765.90","1,764.67","1,766.35","1,764.67","","0.03%"
"26/05/2017","1,765.39","1,764.76","1,765.65","1,764.38","","0.03%"
"25/05/2017","1,764.79","1,763.71","1,765.53","1,763.48","","0.11%"
"24/05/2017","1,762.88","1,761.43","1,763.25","1,760.50","","0.13%"
"23/05/2017","1,760.64","1,760.23","1,761.09","1,759.00","","0.09%"
"22/05/2017","1,759.03","1,755.87","1,759.40","1,755.87","","0.36%"
"19/05/2017","1,752.72","1,752.72","1,752.72","1,752.72","","-0.02%"
"18/05/2017","1,752.99","1,748.69","1,753.32","1,748.25","","0.32%"
"17/05/2017","1,747.44","1,752.36","1,752.36","1,747.03","","-0.33%"
"16/05/2017","1,753.16","1,753.18","1,753.29","1,753.09","","0.01%"
"15/05/2017","1,753.00","1,752.82","1,753.15","1,752.82","","0.04%"
"12/05/2017","1,752.28","1,751.77","1,752.39","1,751.51","","0.04%"
"11/05/2017","1,751.63","1,751.71","1,751.90","1,750.20","","-0.01%"
"10/05/2017","1,751.89","1,751.40","1,751.96","1,751.40","","0.02%"
"09/05/2017","1,751.55","1,748.47","1,751.55","1,747.89","","0.00%"
"08/05/2017","1,751.58","1,747.75","1,748.37","1,747.75","","0.12%"
"05/05/2017","1,749.53","1,746.23","1,746.49","1,745.52","","0.05%"
"04/05/2017","1,748.64","1,745.12","1,745.49","1,743.41","","0.04%"
"03/05/2017","1,747.98","1,743.98","1,745.10","1,742.90","","-0.02%"
"02/05/2017","1,748.26","1,745.41","1,745.41","1,744.44","","0.00%"
"01/05/2017","1,748.31","1,743.93","1,745.57","1,743.56","","0.12%"
"28/04/2017","1,746.14","1,744.12","1,744.12","1,742.51","","-0.05%"
"27/04/2017","1,747.01","1,743.35","1,744.02","1,742.04","","0.04%"
"26/04/2017","1,746.28","1,743.10","1,744.51","1,742.54","","0.00%"
"25/04/2017","1,746.25","1,742.31","1,744.04","1,742.16","","0.18%"
"24/04/2017","1,743.09","1,738.49","1,740.88","1,737.43","","0.75%"
"21/04/2017","1,730.03","1,726.81","1,726.81","1,726.81","","-0.16%"
"20/04/2017","1,732.84","1,723.91","1,736.78","1,721.77","","0.78%"
"19/04/2017","1,719.39","1,727.96","1,730.06","1,717.56","","-0.15%"
"18/04/2017","1,721.94","1,720.58","1,725.95","1,716.46","","-0.30%"
"17/04/2017","1,727.07","1,717.10","1,727.47","1,715.34","","0.85%"
"13/04/2017","1,712.55","1,719.02","1,725.94","1,711.49","","-0.62%"
"12/04/2017","1,723.30","1,725.43","1,728.45","1,720.95","","-0.32%"
"11/04/2017","1,728.76","1,727.06","1,729.38","1,717.91","","-0.09%"
"10/04/2017","1,730.39","1,730.05","1,735.20","1,726.74","","0.09%"
"07/04/2017","1,728.80","1,727.59","1,732.70","1,724.87","","-0.04%"
"06/04/2017","1,729.44","1,726.20","1,732.90","1,724.14","","0.23%"
"05/04/2017","1,725.48","1,734.34","1,738.35","1,722.91","","-0.26%"
"04/04/2017","1,730.05","1,726.04","1,731.30","1,724.24","","0.09%"
"03/04/2017","1,728.41","1,730.73","1,731.13","1,719.58","","-0.07%"
"31/03/2017","1,729.66","1,730.14","1,733.08","1,729.33","","-0.12%"
"30/03/2017","1,731.73","1,727.61","1,732.79","1,726.69","","0.20%"
"29/03/2017","1,728.21","1,724.16","1,729.31","1,723.65","","0.12%"
"28/03/2017","1,726.09","1,715.06","1,728.26","1,714.51","","0.56%"
"27/03/2017","1,716.43","1,703.74","1,718.08","1,703.45","","-0.01%"
"24/03/2017","1,716.65","1,719.48","1,722.35","1,710.47","","0.01%"
"23/03/2017","1,716.44","1,716.40","1,723.10","1,714.31","","-0.10%"
"22/03/2017","1,718.14","1,715.31","1,720.09","1,712.04","","0.13%"
"21/03/2017","1,715.87","1,733.01","1,733.45","1,714.88","","-0.81%"
"20/03/2017","1,729.82","1,730.37","1,732.21","1,728.24","","-0.03%"
"17/03/2017","1,730.41","1,730.41","1,730.41","1,730.41","","-0.03%"
"16/03/2017","1,730.98","1,731.04","1,731.15","1,730.87","","0.01%"
"15/03/2017","1,730.77","1,729.72","1,731.03","1,729.63","","0.10%"
"14/03/2017","1,729.10","1,729.07","1,729.25","1,727.70","","-0.03%"
"13/03/2017","1,729.61","1,729.02","1,729.69","1,728.91","","0.06%"
"10/03/2017","1,728.65","1,728.60","1,728.76","1,727.08","","0.11%"
"09/03/2017","1,726.76","1,726.61","1,727.83","1,725.21","","0.00%"
"08/03/2017","1,726.81","1,727.73","1,728.22","1,726.48","","-0.02%"
"07/03/2017","1,727.23","1,727.86","1,728.30","1,726.75","","-0.05%"
"06/03/2017","1,728.09","1,727.20","1,728.54","1,726.65","","0.00%"
"03/03/2017","1,728.02","1,726.58","1,728.05","1,726.54","","0.09%"
"02/03/2017","1,726.44","1,726.66","1,727.62","1,726.29","","-0.03%"
"01/03/2017","1,726.90","1,725.30","1,727.41","1,725.01","","0.34%"
"28/02/2017","1,721.06","1,721.88","1,722.47","1,719.88","","-0.10%"
"27/02/2017","1,722.70","1,721.89","1,723.11","1,721.26","","0.04%"
"24/02/2017","1,721.96","1,718.04","1,721.96","1,717.52","","0.08%"
"23/02/2017","1,720.53","1,721.12","1,721.12","1,717.65","","0.04%"
"22/02/2017","1,719.84","1,719.14","1,720.77","1,718.44","","-0.02%"
"21/02/2017","1,720.26","1,717.97","1,720.74","1,717.97","","0.23%"
"17/02/2017","1,716.28","1,716.28","1,716.28","1,716.28","","0.19%"
"16/02/2017","1,713.01","1,712.97","1,713.03","1,712.82","","0.01%"
"15/02/2017","1,712.78","1,712.82","1,712.92","1,712.73","","0.01%"
"14/02/2017","1,712.69","1,712.61","1,712.71","1,712.46","","0.01%"
"13/02/2017","1,712.46","1,712.50","1,712.65","1,712.44","","0.02%"
"10/02/2017","1,712.19","1,711.93","1,712.21","1,711.85","","0.03%"
"09/02/2017","1,711.64","1,710.44","1,711.87","1,710.36","","0.10%"
"08/02/2017","1,709.85","1,708.12","1,710.04","1,707.62","","0.06%"
"07/02/2017","1,708.89","1,709.11","1,709.91","1,708.36","","0.05%"
"06/02/2017","1,708.11","1,707.40","1,708.64","1,707.25","","0.00%"
"03/02/2017","1,708.13","1,706.24","1,708.32","1,705.45","","0.31%"
"02/02/2017","1,702.83","1,700.64","1,703.73","1,699.50","","0.05%"
"01/02/2017","1,702.01","1,703.67","1,704.16","1,699.30","","0.06%"
"31/01/2017","1,701.01","1,698.94","1,701.54","1,695.95","","0.02%"
"30/01/2017","1,700.69","1,702.43","1,702.43","1,695.56","","-0.23%"
"27/01/2017","1,704.67","1,704.86","1,705.08","1,703.87","","0.01%"
"26/01/2017","1,704.42","1,704.31","1,704.83","1,703.40","","0.01%"
"25/01/2017","1,704.29","1,702.06","1,704.66","1,702.06","","0.27%"
"24/01/2017","1,699.66","1,694.95","1,700.34","1,694.95","","0.34%"
"23/01/2017","1,693.94","1,694.66","1,696.44","1,689.38","","-0.09%"
"20/01/2017","1,695.47","1,695.47","1,695.47","1,695.47","","0.19%"
"19/01/2017","1,692.26","1,694.23","1,694.42","1,689.31","","-0.05%"
"18/01/2017","1,693.16","1,692.36","1,693.50","1,690.48","","0.10%"
"17/01/2017","1,691.44","1,691.32","1,692.52","1,689.23","","-0.04%"
"13/01/2017","1,692.18","1,691.13","1,692.87","1,691.13","","0.13%"
"12/01/2017","1,689.91","1,688.64","1,690.29","1,682.24","","-0.03%"
"11/01/2017","1,690.34","1,687.87","1,690.64","1,684.65","","0.12%"
"10/01/2017","1,688.30","1,687.33","1,690.62","1,686.54","","0.05%"
"09/01/2017","1,687.42","1,687.38","1,688.47","1,686.07","","-0.03%"
"06/01/2017","1,687.89","1,685.49","1,689.31","1,683.51","","0.20%"
"05/01/2017","1,684.53","1,683.30","1,685.17","1,681.17","","0.03%"
"04/01/2017","1,684.10","1,681.82","1,685.08","1,681.26","","0.37%"
"03/01/2017","1,677.94","1,676.04","1,680.04","1,671.88","","0.57%"
"30/12/2016","1,668.39","1,674.05","1,674.46","1,663.94","","-0.21%"
"29/12/2016","1,671.89","1,673.05","1,674.55","1,669.83","","-0.02%"
"28/12/2016","1,672.21","1,680.74","1,680.86","1,672.02","","-0.46%"
"27/12/2016","1,679.90","1,679.00","1,681.02","1,678.67","","0.17%"
"23/12/2016","1,677.13","1,675.82","1,677.43","1,675.03","","0.08%"
"22/12/2016","1,675.83","1,676.36","1,676.54","1,673.66","","-0.06%"
"21/12/2016","1,676.79","1,678.25","1,679.07","1,676.60","","-0.10%"
"20/12/2016","1,678.41","1,677.85","1,678.98","1,676.62","","0.18%"
"19/12/2016","1,675.32","1,673.42","1,676.60","1,672.74","","0.22%"
"16/12/2016","1,671.56","1,671.56","1,671.56","1,671.56","","-0.05%"
"15/12/2016","1,672.33","1,672.31","1,672.41","1,672.16","","0.02%"
"14/12/2016","1,672.06","1,672.22","1,672.31","1,671.91","","-0.01%"
"13/12/2016","1,672.24","1,672.12","1,672.29","1,672.10","","0.02%"
"12/12/2016","1,671.97","1,671.97","1,672.12","1,671.70","","0.01%"
"09/12/2016","1,671.76","1,671.20","1,671.87","1,671.16","","0.04%"
"08/12/2016","1,671.01","1,671.06","1,671.26","1,670.87","","0.01%"
"07/12/2016","1,670.78","1,668.65","1,670.85","1,668.65","","0.12%"
"06/12/2016","1,668.78","1,667.63","1,668.86","1,666.52","","0.15%"
"05/12/2016","1,666.35","1,664.58","1,666.84","1,664.12","","0.41%"
"02/12/2016","1,659.50","1,658.65","1,661.49","1,658.27","","0.05%"
"01/12/2016","1,658.67","1,661.97","1,661.97","1,656.79","","-0.13%"
"30/11/2016","1,660.84","1,664.33","1,664.60","1,660.72","","-0.08%"
"29/11/2016","1,662.20","1,661.16","1,663.39","1,659.63","","0.07%"
"28/11/2016","1,660.99","1,661.53","1,662.83","1,660.65","","-0.10%"
"25/11/2016","1,662.66","1,661.43","1,662.85","1,661.28","","0.12%"
"23/11/2016","1,660.70","1,658.63","1,660.70","1,657.17","","0.06%"
"22/11/2016","1,659.65","1,659.61","1,660.26","1,656.92","","0.09%"
"21/11/2016","1,658.13","1,654.64","1,658.36","1,654.26","","0.40%"
"18/11/2016","1,651.59","1,651.59","1,651.59","1,651.59","","0.05%"
"17/11/2016","1,650.70","1,650.71","1,650.79","1,650.62","","0.01%"
"16/11/2016","1,650.47","1,650.12","1,650.64","1,650.02","","0.02%"
"15/11/2016","1,650.17","1,649.02","1,650.38","1,649.01","","0.13%"
"14/11/2016","1,648.10","1,647.45","1,648.32","1,645.59","","0.12%"
"11/11/2016","1,646.09","1,644.81","1,646.55","1,642.15","","0.05%"
"10/11/2016","1,645.34","1,645.88","1,647.43","1,640.12","","0.14%"
"09/11/2016","1,643.05","1,628.97","1,644.21","1,628.97","","0.79%"
"08/11/2016","1,630.12","1,623.43","1,632.52","1,622.50","","0.28%"
"07/11/2016","1,625.58","1,618.70","1,626.98","1,617.77","","1.55%"
"04/11/2016","1,600.84","1,603.31","1,609.50","1,599.91","","-0.15%"
"03/11/2016","1,603.30","1,610.03","1,611.84","1,600.94","","-0.33%"
"02/11/2016","1,608.66","1,612.52","1,615.46","1,606.07","","-0.41%"
"01/11/2016","1,615.33","1,624.54","1,624.54","1,606.36","","-0.43%"
"31/10/2016","1,622.28","1,625.37","1,625.57","1,621.78","","-0.12%"
"28/10/2016","1,624.29","1,625.91","1,629.51","1,618.37","","-0.13%"
"27/10/2016","1,626.36","1,632.20","1,632.20","1,624.51","","-0.17%"
"26/10/2016","1,629.09","1,627.20","1,631.49","1,626.08","","-0.09%"
"25/10/2016","1,630.59","1,633.22","1,634.07","1,630.09","","-0.19%"
"24/10/2016","1,633.67","1,634.13","1,634.83","1,632.35","","0.27%"
"21/10/2016","1,629.34","1,629.34","1,629.34","1,629.34","","0.04%"
"20/10/2016","1,628.66","1,627.02","1,629.04","1,625.11","","0.09%"
"19/10/2016","1,627.27","1,626.24","1,627.88","1,625.29","","0.16%"
"18/10/2016","1,624.74","1,624.59","1,625.69","1,622.18","","0.45%"
"17/10/2016","1,617.47","1,619.53","1,620.18","1,616.06","","-0.09%"
"14/10/2016","1,619.00","1,622.01","1,623.58","1,617.85","","0.15%"
"13/10/2016","1,616.62","1,611.43","1,618.72","1,607.19","","-0.12%"
"12/10/2016","1,618.55","1,617.83","1,620.54","1,615.12","","0.12%"
"11/10/2016","1,616.67","1,623.61","1,623.61","1,612.12","","-0.49%"
"10/10/2016","1,624.59","1,624.17","1,625.70","1,623.98","","0.26%"
"07/10/2016","1,620.43","1,622.72","1,622.72","1,616.77","","-0.06%"
"06/10/2016","1,621.41","1,619.65","1,622.21","1,617.59","","0.09%"
"05/10/2016","1,619.95","1,619.14","1,621.36","1,618.95","","0.23%"
"04/10/2016","1,616.27","1,620.01","1,620.43","1,613.02","","-0.12%"
"03/10/2016","1,618.28","1,617.55","1,619.12","1,616.14","","-0.04%"
"30/09/2016","1,618.92","1,617.89","1,621.10","1,615.64","","0.39%"
"29/09/2016","1,612.57","1,619.64","1,620.86","1,609.71","","-0.46%"
"28/09/2016","1,620.04","1,617.91","1,620.35","1,614.20","","0.22%"
"27/09/2016","1,616.48","1,609.46","1,616.82","1,608.88","","0.40%"
"26/09/2016","1,610.05","1,613.79","1,614.40","1,609.79","","-0.43%"
"23/09/2016","1,617.00","1,617.91","1,618.83","1,616.27","","-0.12%"
"22/09/2016","1,618.89","1,617.94","1,619.70","1,617.56","","0.30%"
"21/09/2016","1,614.07","1,608.08","1,614.49","1,603.84","","0.63%"
"20/09/2016","1,603.98","1,607.95","1,608.37","1,603.22","","0.00%"
"19/09/2016","1,604.04","1,607.10","1,609.43","1,602.40","","0.06%"
"16/09/2016","1,603.13","1,603.13","1,603.13","1,603.13","","-0.22%"
"15/09/2016","1,606.70","1,590.83","1,609.65","1,588.03","","1.03%"
"14/09/2016","1,590.33","1,592.54","1,601.89","1,585.77","","-0.06%"
"13/09/2016","1,591.25","1,591.25","1,591.25","1,591.25","","-1.36%"
"12/09/2016","1,613.20","1,613.20","1,613.20","1,613.20","","1.43%"
"09/09/2016","1,590.45","1,615.18","1,615.33","1,587.46","","-2.03%"
"08/09/2016","1,623.36","1,623.29","1,624.15","1,621.23","","-0.06%"
"07/09/2016","1,624.40","1,623.13","1,624.55","1,621.37","","0.04%"
"06/09/2016","1,623.75","1,622.14","1,624.08","1,618.77","","0.20%"
"02/09/2016","1,620.51","1,619.65","1,621.49","1,617.15","","0.40%"
"01/09/2016","1,614.07","1,614.29","1,615.41","1,606.51","","0.00%"
